as_of_date,first_signal,second_signal,observations,spearman_correlation
2016-04-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.39495798319327724
2016-05-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.028283313325330132
2016-06-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.4109963985594237
2016-07-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.2897959183673469
2016-08-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.07975990396158462
2016-09-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.1574549819927971
2016-10-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.04172869147659064
2016-11-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.10108043217286913
2016-12-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.27289315726290514
2017-01-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.16024009603841535
2017-02-28,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.05325330132052821
2017-03-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.3239855942376951
2017-04-28,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.2368787515006002
2017-05-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.19174069627851137
2017-06-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.07524609843937576
2017-07-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.24129651860744294
2017-08-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.5513085234093636
2017-09-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.25551020408163266
2017-10-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.29863145258103235
2017-11-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.02578631452581032
2017-12-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.10165666266506602
2018-01-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.013973589435774309
2018-02-28,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.5173109243697479
2018-03-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.3835294117647059
2018-04-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.16897959183673472
2018-05-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.026266506602641054
2018-06-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.31831932773109245
2018-07-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.03385354141656663
2018-08-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.3805522208883553
2018-09-28,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.2946938775510204
2018-10-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.5415126050420167
2018-11-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.3473229291716686
2018-12-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.41954381752701075
2019-01-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.3174549819927971
2019-02-28,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.017046818727490996
2019-03-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.06410564225690277
2019-04-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.028475390156062427
2019-05-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.6024009603841537
2019-06-28,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.16091236494597838
2019-07-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.07476590636254501
2019-08-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,0.16148859543817526
2019-09-30,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.11414165666266506
2019-10-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.4773589435774309
2019-11-29,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.24254501800720288
2019-12-31,return_1m_sector_neutral,max_drawdown_126d_sector_neutral,50,-0.2595438175270108
2014-01-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,0,
2014-02-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,0,
2014-03-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4378587534809518
2014-04-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.24818080070602
2014-05-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.28525457114612646
2014-06-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.20416396801663284
2014-07-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.23121443348812365
2014-08-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4560131445500994
2014-09-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3358232474459572
2014-10-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.014169408981667485
2014-11-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2589959462953537
2014-12-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4473862106697435
2015-01-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2799298832039257
2015-02-27,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.05811580068978596
2015-03-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.28530260188718487
2015-04-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.013928245778378302
2015-05-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.276251336589051
2015-06-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.39366866528075745
2015-07-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,-0.003650862545617763
2015-08-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.06640081822444814
2015-09-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3439961674606091
2015-10-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.46452422126478643
2015-11-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.14003315845669836
2015-12-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.26715981704140473
2016-01-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.5153386810120236
2016-02-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4814948477836376
2016-03-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.36935273202860325
2016-04-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,-0.044195713818237566
2016-05-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.22450698285248344
2016-06-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3801541838509553
2016-07-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.24694976898005755
2016-08-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.36208181989156624
2016-09-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.38353271795016086
2016-10-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.34179047664734885
2016-11-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.12349000166734611
2016-12-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2497658532361726
2017-01-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.17940343701000477
2017-02-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.19091760970404895
2017-03-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.1385025726143309
2017-04-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3856978236171394
2017-05-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.6380556912287149
2017-06-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,-0.03381770364782633
2017-07-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4520281624626193
2017-08-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.45396917080164567
2017-09-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.25039026786926305
2017-10-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,-0.001441060702081643
2017-11-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2545096650098072
2017-12-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.12237057085997648
2018-01-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4363741495314706
2018-02-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2874156609372956
2018-03-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2063549347644161
2018-04-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4268011650453746
2018-05-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4166206587181787
2018-06-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.47193935787758784
2018-07-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3076701464010048
2018-08-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3709057765901092
2018-09-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.37213324276401794
2018-10-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.13236318415757234
2018-11-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.35022333867563643
2018-12-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.30317003756092775
2019-01-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.054568165252158206
2019-02-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.3824299468204627
2019-03-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.44183930853257974
2019-04-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.24116646358790886
2019-05-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.4136308062317659
2019-06-28,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.21826741703200808
2019-07-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.10263676285653252
2019-08-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.36831741766873266
2019-09-30,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,-0.027341973432593793
2019-10-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.2460245299533494
2019-11-29,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.26162344654536973
2019-12-31,return_1m_sector_neutral,positive_day_ratio_60d_sector_neutral,50,0.31313496734851687
2014-01-31,return_1m_sector_neutral,return_1w_sector_neutral,0,
2014-02-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.24542617046818724
2014-03-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5780072028811525
2014-04-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.6332292917166866
2014-05-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.48158463385354144
2014-06-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.20509003601440576
2014-07-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.23236494597839136
2014-08-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.6418727490996399
2014-09-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5015606242496999
2014-10-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.47639855942376946
2014-11-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.689891956782713
2014-12-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.2076830732292917
2015-01-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5455462184873949
2015-02-27,return_1m_sector_neutral,return_1w_sector_neutral,50,0.20192076830732295
2015-03-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3729651860744298
2015-04-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.7682593037214885
2015-05-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5487154861944777
2015-06-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.655126050420168
2015-07-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.384969987995198
2015-08-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.2741416566626651
2015-09-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.474765906362545
2015-10-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.33243697478991596
2015-11-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.49666266506602635
2015-12-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5142376950780312
2016-01-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.6867226890756302
2016-02-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.1847298919567827
2016-03-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.4348139255702281
2016-04-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.4584393757503001
2016-05-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3671068427370948
2016-06-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3335894357743097
2016-07-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5735894357743098
2016-08-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5269147659063625
2016-09-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5684033613445377
2016-10-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5113565426170468
2016-11-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5631212484993998
2016-12-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.4500840336134454
2017-01-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5355582232893157
2017-02-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.452484993997599
2017-03-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.38228091236494594
2017-04-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5070348139255703
2017-05-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5035774309723889
2017-06-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3063145258103241
2017-07-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.15034813925570228
2017-08-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.36067226890756304
2017-09-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.44336134453781506
2017-10-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5757983193277311
2017-11-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5130852340936374
2017-12-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.13133253301320527
2018-01-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.7594237695078031
2018-02-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.47409363745498195
2018-03-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3564465786314525
2018-04-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5095318127250901
2018-05-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5413205282112845
2018-06-29,return_1m_sector_neutral,return_1w_sector_neutral,50,0.4946458583433373
2018-07-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.33310924369747896
2018-08-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.6254501800720288
2018-09-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3890036014405762
2018-10-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3163985594237695
2018-11-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.22602641056422568
2018-12-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3523169267707082
2019-01-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.3374309723889556
2019-02-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.5486194477791116
2019-03-29,return_1m_sector_neutral,return_1w_sector_neutral,50,-0.04
2019-04-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.4801440576230492
2019-05-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.47630252100840337
2019-06-28,return_1m_sector_neutral,return_1w_sector_neutral,50,0.676062424969988
2019-07-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.33781512605042013
2019-08-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.36566626650660267
2019-09-30,return_1m_sector_neutral,return_1w_sector_neutral,50,0.4258823529411764
2019-10-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.2409123649459784
2019-11-29,return_1m_sector_neutral,return_1w_sector_neutral,50,-0.06967587034813925
2019-12-31,return_1m_sector_neutral,return_1w_sector_neutral,50,0.20470588235294118
2014-01-31,return_1m_sector_neutral,reversal_1m_sector_neutral,0,
2014-02-28,return_1m_sector_neutral,reversal_1m_sector_neutral,50,-0.9999999999999999
2014-03-31,return_1m_sector_neutral,reversal_1m_sector_neutral,50,-0.9999999999999999
2014-04-30,return_1m_sector_neutral,reversal_1m_sector_neutral,50,-0.9999999999999999
